name,domain,address,type,id.jisc,id.ukprn,id.isni,id.ringgold,id.gokb,id.ncsu-olnd-uri,id.viaf,id.freebase-uri,id.lccn,id.dbpedia-uri,id.dnb-uri,id.juliet,id.doi,funder_group,membership_org
Texas Agricultural Experiment Station,,,Publisher,,,000000012243262X,,9325,http://www.lib.ncsu.edu/ld/onld/00001874,265802366,,n80126135,,,,,,false
American Association of Teachers of German,,,Publisher,,,0000000110336876,,933,http://www.lib.ncsu.edu/ld/onld/00000163,128459274,http://rdf.freebase.com/ns/m/0dfw09,n80084451,http://dbpedia.org/resource/American_Association_of_Teachers_of_German,,,,,false
Texas Sheep & Goat Raisers' Association,,,Publisher,,,,,9330,http://www.lib.ncsu.edu/ld/onld/00001718,265949193,,n50015849,,,,,,false
Texas Tech University. Museum,,,Publisher,,,0000000403981836,,9334,http://www.lib.ncsu.edu/ld/onld/00001791,126068181,http://rdf.freebase.com/ns/m/04f49zg,n79064887,http://dbpedia.org/resource/Museum_of_Texas_Tech_University,,,,,false
Textile Forum Service,,,Publisher,,,,,9341,http://www.lib.ncsu.edu/ld/onld/00001814,,,,,,,,,false
Textile Rental Services Association of America,,,Publisher,,,0000000102233084,,9343,http://www.lib.ncsu.edu/ld/onld/00001533,152475710,,n82240956,,,,,,false
Textile World,,,Publisher,,,,,9348,http://www.lib.ncsu.edu/ld/onld/00001534,,,,,,,,,false
Textiles Intelligence Ltd.,,,Publisher,,,,,9350,http://www.lib.ncsu.edu/ld/onld/00001120,135049239,,n98035943,,,,,,false
"Theatre Communications Group, Inc.",,,Publisher,,,,,9354,http://www.lib.ncsu.edu/ld/onld/00001327,,http://rdf.freebase.com/ns/m/0bq6_8,,http://dbpedia.org/resource/Theatre_Communications_Group,,,,,false
theconneXtion,,,Publisher,,,,,9358,http://www.lib.ncsu.edu/ld/onld/00001168,,,,,,,,,false
Thomas Nelson & Sons,,,Publisher,,,0000000121078972,,9360,http://www.lib.ncsu.edu/ld/onld/00001910,126093235,http://rdf.freebase.com/ns/m/075ns0f,n80046390,http://dbpedia.org/resource/Thomas_Nelson_(publisher),,,,,false
Thomas Regional Directory Co.,,,Publisher,,,0000000106272689,,9367,http://www.lib.ncsu.edu/ld/onld/00001496,159461800,,n81142194,,,,,,false
Thomas Telford,,,Publisher,,,,,9372,http://www.lib.ncsu.edu/ld/onld/00000572,130336788,http://rdf.freebase.com/ns/m/0bvpz,n93124606,http://dbpedia.org/resource/Thomas_Telford,,,,,false
Thompson Publishing Group,,,Publisher,,,0000000111301042,,9378,http://www.lib.ncsu.edu/ld/onld/00000273,144327102,http://rdf.freebase.com/ns/m/0cc5qw8,n86007654,http://dbpedia.org/resource/Thompson_Publishing_Group,,,,,false
Thomson Gale,,,Publisher,,,0000000120350866,,9385,http://www.lib.ncsu.edu/ld/onld/00000824,156293502,http://rdf.freebase.com/ns/m/05qjbjk,no2004121885,,,,,,false
Thomson ISI,,,Publisher,,,0000000121953394,,9391,http://www.lib.ncsu.edu/ld/onld/00000618,159260937,http://rdf.freebase.com/ns/m/040dgn,n50073441,http://dbpedia.org/resource/Thomson_ISI,,,,,false
Thomson Reuters,,,Publisher,,,,,9398,http://www.lib.ncsu.edu/ld/onld/00000713,131744324,http://rdf.freebase.com/ns/m/03bzh67,no2008103766,http://dbpedia.org/resource/Thomson_Reuters,,,,,false
Abacus Press,,,Publisher,,,,,94,http://www.lib.ncsu.edu/ld/onld/00000148,,,,,,,,,false
American Association of Teachers of Spanish & Portuguese,,,Publisher,,,0000000106118358,,940,http://www.lib.ncsu.edu/ld/onld/00000443,266632981,http://rdf.freebase.com/ns/m/07k8w5d,n82076150,http://dbpedia.org/resource/American_Association_of_Teachers_of_Spanish_and_Portuguese,,,,,false
Thomson Scientific,,,Publisher,,,,,9404,http://www.lib.ncsu.edu/ld/onld/00000742,139923013,http://rdf.freebase.com/ns/m/02pbkx0,no2006075280,http://dbpedia.org/resource/Thomson_Scientific,,,,,false
"Thoroughbred Times Company, Inc.",,,Publisher,,,,,9410,http://www.lib.ncsu.edu/ld/onld/00001124,,,,,,,,,false
ThyssenKrupp AG,,,Publisher,,,0000000123643824,,9412,http://www.lib.ncsu.edu/ld/onld/00001795,153937442,http://rdf.freebase.com/ns/m/03s377,no2001070995,http://dbpedia.org/resource/ThyssenKrupp,,,,,false
Timber Mart-South,,,Publisher,,,0000000102476369,,9419,http://www.lib.ncsu.edu/ld/onld/00000748,152834516,,no2009052520,,,,,,false
"Time, Inc.",,,Publisher,,,0000000115404292,,9424,http://www.lib.ncsu.edu/ld/onld/00000086,126660295,http://rdf.freebase.com/ns/m/07s52,n79122379,http://dbpedia.org/resource/Time_Inc.,,,,,false
"Tims Used Books, Inc.",,,Publisher,,,,,9431,http://www.lib.ncsu.edu/ld/onld/00001539,,,,,,,,,false
"Tobacco Associates, Inc.",,,Publisher,,,,,9433,http://www.lib.ncsu.edu/ld/onld/00001328,,,,,,,,,false
Tohoku University. Institute of Fluid Science,,,Publisher,,,,,9435,http://www.lib.ncsu.edu/ld/onld/00001805,,,,,,,,,false
Tottori University,,,Publisher,,,0000000106635064,,9437,http://www.lib.ncsu.edu/ld/onld/00001385,135497657,http://rdf.freebase.com/ns/m/03x_mp7,n50078600,http://dbpedia.org/resource/Tottori_University,,,,,false
"Trans Tech Publications, Inc.",,,Publisher,,,,,9444,http://www.lib.ncsu.edu/ld/onld/00001125,303965985,,n2013032860,,,,,,false
"Transnational Publishers, Inc.",,,Publisher,,,,,9448,http://www.lib.ncsu.edu/ld/onld/00001354,,,,,,,,,false
Travel Industry Association of America,,,Publisher,,,0000000093248494,,9450,http://www.lib.ncsu.edu/ld/onld/00001386,267837115,http://rdf.freebase.com/ns/m/046bnpw,,,,,,,false
Triangle Business Journal,,,Publisher,,,,,9455,http://www.lib.ncsu.edu/ld/onld/00001329,,http://rdf.freebase.com/ns/m/0hr60jk,,,,,,,false
Triangle Research Libraries Network,,,Publisher,,,0000000096861948,,9458,http://www.lib.ncsu.edu/ld/onld/00000663,143192035,,n89607764,,,,,,false
Triangle Tribune,,,Publisher,,,,,9463,http://www.lib.ncsu.edu/ld/onld/00001540,,,,,,,,,false
TriLateral LLC,,,Publisher,,,,,9465,http://www.lib.ncsu.edu/ld/onld/00001541,,,,,,,,,false
Trustees of the University of Pennsylvania,,,Publisher,,,,,9467,http://www.lib.ncsu.edu/ld/onld/00000373,134899267,,n82241477,http://dbpedia.org/resource/University_of_Pennsylvania,,,,,false
American Association of Textile Chemists & Colorists,,,Publisher,,,,,947,http://www.lib.ncsu.edu/ld/onld/00001397,130785267,http://rdf.freebase.com/ns/m/0fkbgx,n80113914,http://dbpedia.org/resource/American_Association_of_Textile_Chemists_and_Colorists,,,,,false
Tucker Publications,,,Publisher,,,,,9472,http://www.lib.ncsu.edu/ld/onld/00000113,,,,,,,,,false
Turpion Limited,,,Publisher,,,0000000086157658,,9474,http://www.lib.ncsu.edu/ld/onld/00000913,124664291,http://rdf.freebase.com/ns/m/0c5j5jt,no2001028876,,,,,,false
U.S. Agricultural Information Network,,,Publisher,,,,,9480,http://www.lib.ncsu.edu/ld/onld/00001137,124626531,,no93033492,,,,,,false
U.S. Army Engineer Center & Fort Belvoir,,,Publisher,,,0000000122149752,,9484,http://www.lib.ncsu.edu/ld/onld/00000623,122572564,http://rdf.freebase.com/ns/m/07h4nb,n81117290,,,,,,false
U.S. Atomic Energy Commission,,,Publisher,,,0000000123239952,,9490,http://www.lib.ncsu.edu/ld/onld/00002091,124868113,http://rdf.freebase.com/ns/m/0dmm_,n78034861,http://dbpedia.org/resource/United_States_Atomic_Energy_Commission,,,,,false
U.S. Fish & Wildlife Service,,,Publisher,,,0000000122908405,,9497,http://www.lib.ncsu.edu/ld/onld/00001905,133611990,http://rdf.freebase.com/ns/m/0j__m,n79006435,http://dbpedia.org/resource/United_States_Fish_and_Wildlife_Service,,,,,false
U.S. Government Bookstore,,,Publisher,,,,,9504,http://www.lib.ncsu.edu/ld/onld/00001542,122384898,,no2009048628,,,,,,false
U.S. Green Building Council,,,Publisher,,,0000000121956050,,9508,http://www.lib.ncsu.edu/ld/onld/00001144,159361108,http://rdf.freebase.com/ns/m/0c95cy,no95050732,http://dbpedia.org/resource/U.S._Green_Building_Council,,,,,false
U.S. Nuclear Regulatory Commission,,,Publisher,,,0000000122713026,,9515,http://www.lib.ncsu.edu/ld/onld/00001903,144731202,http://rdf.freebase.com/ns/m/015_kb,n78034875,http://dbpedia.org/resource/Nuclear_Regulatory_Commission,,,,,false
UCL Press,,,Publisher,,,,,9522,http://www.lib.ncsu.edu/ld/onld/00001902,136196760,,n94042139,,,,,,false
UCLA School of Law,,,Publisher,,,0000000122864094,,9526,http://www.lib.ncsu.edu/ld/onld/00000371,133039327,http://rdf.freebase.com/ns/m/06b7s9,n79119351,http://dbpedia.org/resource/UCLA_School_of_Law,,,,,false
American Association of University Professors,,,Publisher,,,0000000095810604,,953,http://www.lib.ncsu.edu/ld/onld/00000130,141313960,http://rdf.freebase.com/ns/m/03w9cq,n79076108,http://dbpedia.org/resource/American_Association_of_University_Professors,,,,,false
Uitgeverij 010,,,Publisher,,,,,9533,http://www.lib.ncsu.edu/ld/onld/00000909,142960302,http://rdf.freebase.com/ns/m/026h042,nr2003032823,,,,,,false
Umeå Universitet,,,Publisher,,,0000000110343451,,9538,http://www.lib.ncsu.edu/ld/onld/00001487,158997538,http://rdf.freebase.com/ns/m/07th4,n81141837,http://dbpedia.org/resource/Umeå_University,,,,,false
UNC Library Photographic Service,,,Publisher,,,,,9545,http://www.lib.ncsu.edu/ld/onld/00001544,,,,,,,,,false
UNC Library. Accounting Dept.,,,Publisher,,,,,9547,http://www.lib.ncsu.edu/ld/onld/00001545,,,,,,,,,false
UnCover Company,,,Publisher,,,,,9549,http://www.lib.ncsu.edu/ld/onld/00001538,126978645,,no97058196,,,,,,false
UNESCO,,,Publisher,,,,,9553,http://www.lib.ncsu.edu/ld/onld/00000088,139500314,http://rdf.freebase.com/ns/m/05yg8kx,n79054523,http://dbpedia.org/resource/UNESCO,,,,,false
Unesco Press,,,Publisher,,,,,9559,http://www.lib.ncsu.edu/ld/onld/00001900,145468538,,n84129829,,,,,,false
Unisa Press,,,Publisher,,,,,9563,http://www.lib.ncsu.edu/ld/onld/00001942,,http://rdf.freebase.com/ns/m/010b2c25,,,,,,,false
United Kingdom Government,,,Publisher,,,,,9566,http://www.lib.ncsu.edu/ld/onld/00001546,,http://rdf.freebase.com/ns/m/09g9s5g,,http://dbpedia.org/resource/Government_of_the_United_Kingdom,,,,,false
United Nations,,,Publisher,,,0000000123317789,,9570,http://www.lib.ncsu.edu/ld/onld/00000082,144904638,http://rdf.freebase.com/ns/m/07t65,n79021345,http://dbpedia.org/resource/United_Nations,,,,,false
United Nations Publications,,,Publisher,,,,,9577,http://www.lib.ncsu.edu/ld/onld/00001136,261799281,http://rdf.freebase.com/ns/m/05x6rzj,n97077056,,,,,,false
United States Book Exchange,,,Publisher,,,,,9582,http://www.lib.ncsu.edu/ld/onld/00000735,156021017,,n86044065,,,,,,false
United States General Accounting Office,,,Publisher,,,0000000119413313,,9586,http://www.lib.ncsu.edu/ld/onld/00002123,144983863,http://rdf.freebase.com/ns/m/01c8jp,n80126064,,,,,,false
United States Internal Revenue Service,,,Publisher,,,0000000121504193,,9592,http://www.lib.ncsu.edu/ld/onld/00001908,123679859,http://rdf.freebase.com/ns/m/03z19,n79063888,http://dbpedia.org/resource/Internal_Revenue_Service,,,,,false
United States National Park Service,,,Publisher,,,0000000123313972,,9599,http://www.lib.ncsu.edu/ld/onld/00001906,142729626,http://rdf.freebase.com/ns/m/015dvh,n79022809,http://dbpedia.org/resource/National_Park_Service,,,,,false
ABB Asea Brown Boveri,,,Publisher,,,0000000108604931,,96,http://www.lib.ncsu.edu/ld/onld/00000348,205400179,http://rdf.freebase.com/ns/m/01bs_z,nr89009115,http://dbpedia.org/resource/ABB_Asea_Brown_Boveri,,,,,false
American Association of Veterinary Laboratory Diagnosticians,,,Publisher,,,0000000098545092,,960,http://www.lib.ncsu.edu/ld/onld/00000810,146034844,http://rdf.freebase.com/ns/m/0jt49r1,n50061262,,,,,,false
United States Pharmacopeia Convention,,,Publisher,,,000000010860638X,,9606,http://www.lib.ncsu.edu/ld/onld/00001145,155975464,http://rdf.freebase.com/ns/m/05y02c8,n81011335,,,,,,false
United States Postal Service,,,Publisher,,,0000000119563362,,9612,http://www.lib.ncsu.edu/ld/onld/00001907,134186571,http://rdf.freebase.com/ns/m/0dcms,n80013137,http://dbpedia.org/resource/United_States_Postal_Service,,,,,false
United States. Agency for International Development,,,Publisher,,,0000000119550561,,9619,http://www.lib.ncsu.edu/ld/onld/00001019,268738981,http://rdf.freebase.com/ns/m/011hwh,n82167227,http://dbpedia.org/resource/United_States_Agency_for_International_Development,,,,,false
United States. Bureau of Labor Statistics,,,Publisher,,,0000000122486118,,9626,http://www.lib.ncsu.edu/ld/onld/00001020,143647289,http://rdf.freebase.com/ns/m/0jkf5,n79076159,http://dbpedia.org/resource/United_States_Bureau_of_Labor_Statistics,,,,,false
United States. Bureau of the Census,,,Publisher,,,0000000121787963,,9633,http://www.lib.ncsu.edu/ld/onld/00001017,146131899,http://rdf.freebase.com/ns/m/0fqj4,n83054431,http://dbpedia.org/resource/United_States_Bureau_of_the_Census,,,,,false
United States. Department of Agriculture,,,Publisher,,,0000000121621859,,9640,http://www.lib.ncsu.edu/ld/onld/00001015,134395541,http://rdf.freebase.com/ns/m/0jbhs,n79008243,http://dbpedia.org/resource/United_States_Department_of_Agriculture,,,,,false
United States. Department of Health & Human Services,,,Publisher,,,0000000121776076,,9647,http://www.lib.ncsu.edu/ld/onld/00001490,145337417,http://rdf.freebase.com/ns/m/0fyyq,n80102594,http://dbpedia.org/resource/United_States_Department_of_Health_and_Human_Services,,,,,false
United States. Department of Homeland Security,,,Publisher,,,0000000122148194,,9654,http://www.lib.ncsu.edu/ld/onld/00001494,121741457,http://rdf.freebase.com/ns/m/0fytk,no2002051730,http://dbpedia.org/resource/United_States_Department_of_Homeland_Security,,,,,false
American Association of Zoo Keepers,,,Publisher,,,,,966,http://www.lib.ncsu.edu/ld/onld/00000590,267368495,http://rdf.freebase.com/ns/m/0ch0_gm,n89652665,http://dbpedia.org/resource/American_Association_of_Zoo_Keepers,,,,,false
United States. Department of the Interior,,,Publisher,,,0000000120975276,,9661,http://www.lib.ncsu.edu/ld/onld/00001904,145957339,http://rdf.freebase.com/ns/m/0jbjh,n80126051,http://dbpedia.org/resource/United_States_Department_of_the_Interior,,,,,false
United States. Department of the Treasury,,,Publisher,,,0000000122847884,,9668,http://www.lib.ncsu.edu/ld/onld/00001018,123076976,http://rdf.freebase.com/ns/m/0f1r9,n78096864,http://dbpedia.org/resource/United_States_Department_of_the_Treasury,,,,,false
United States. Environmental Protection Agency,,,Publisher,,,,,9675,http://www.lib.ncsu.edu/ld/onld/00001021,197587356,http://rdf.freebase.com/ns/m/0g0lh,n79079597,http://dbpedia.org/resource/United_States_Environmental_Protection_Agency,,,,,false
United States. Environmental Protection Agency. Office of Administration & Resources Management,,,Publisher,,,,,9681,http://www.lib.ncsu.edu/ld/onld/00001022,144307616,,n85071076,,,,,,false
United States. Government Printing Office,,,Publisher,,,,,9685,http://www.lib.ncsu.edu/ld/onld/00000922,158762051,http://rdf.freebase.com/ns/m/01qd1p,n79143109,http://dbpedia.org/resource/United_States_Government_Printing_Office,,,,,false
United States. Interstate Commerce Commission,,,Publisher,,,0000000106573860,,9691,http://www.lib.ncsu.edu/ld/onld/00002051,125433678,http://rdf.freebase.com/ns/m/0fgfg,n80126245,http://dbpedia.org/resource/Interstate_Commerce_Commission,,,,,false
United States. National Oceanic & Atmospheric Administration,,,Publisher,,,0000000119403043,,9698,http://www.lib.ncsu.edu/ld/onld/00001909,138297002,http://rdf.freebase.com/ns/m/09fyq,n79004184,http://dbpedia.org/resource/National_Oceanic_and_Atmospheric_Administration,,,,,false
United States. National Technical Information Service,,,Publisher,,,0000000123089819,,9705,http://www.lib.ncsu.edu/ld/onld/00001074,139543645,http://rdf.freebase.com/ns/m/01fzfj,n79091523,http://dbpedia.org/resource/National_Technical_Information_Service,,,,,false
United States. Patent & Trademark Office,,,Publisher,,,0000000121847516,,9712,http://www.lib.ncsu.edu/ld/onld/00001126,150866193,http://rdf.freebase.com/ns/m/01fzds,n79076648,http://dbpedia.org/resource/United_States_Patent_and_Trademark_Office,,,,,false
Universidad autónoma del Estado de México,,,Publisher,,,0000000121746731,,9719,http://www.lib.ncsu.edu/ld/onld/00001492,143743458,http://rdf.freebase.com/ns/m/0b6j4hg,n83139483,http://dbpedia.org/resource/Universidad_Autónoma_del_Estado_de_México,,,,,false
American Association of Zoo Veterinarians,,,Publisher,,,0000000101258431,,972,http://www.lib.ncsu.edu/ld/onld/00000575,150720999,,n78044470,,,,,,false
Universidad Complutense de Madrid,,,Publisher,,,0000000087198013,,9726,http://www.lib.ncsu.edu/ld/onld/00001485,262942188,http://rdf.freebase.com/ns/m/0mf1x,n79023022,http://dbpedia.org/resource/Complutense_University_of_Madrid,,,,,false
Universidad Nacional Autónoma de México,,,Publisher,,,,,9733,http://www.lib.ncsu.edu/ld/onld/00001495,284976748,http://rdf.freebase.com/ns/m/012gyf,n79106348,http://dbpedia.org/resource/National_Autonomous_University_of_Mexico,,,,,false
Universidad Nacional Autónoma de México. Direccion General de Bibliotecas,,,Publisher,,,,,9739,http://www.lib.ncsu.edu/ld/onld/00001774,144054154,,n85004400,,,,,,false
Universidad Nacional Autónoma de México. Instituto de Astronomia,,,Publisher,,,,,9743,http://www.lib.ncsu.edu/ld/onld/00001811,122594609,,n86803788,,,,,,false
Universidad Nacional Autónoma de México. Instituto de Biología,,,Publisher,,,0000000123012045,,9747,http://www.lib.ncsu.edu/ld/onld/00001493,167895256,,n86861856,,,,,,false
Universidad Nacional de Colombia. Biblioteca Central,,,Publisher,,,,,9752,http://www.lib.ncsu.edu/ld/onld/00001763,146332249,,n50057144,,,,,,false
Universidad Nacional de Cuyo. Facultad de Ciencias Agrarias,,,Publisher,,,0000000122205291,,9756,http://www.lib.ncsu.edu/ld/onld/00001422,267766665,,n80161591,,,,,,false
Universidade de São Paulo. Faculdade de Medicina Veterinária e Zootecnia,,,Publisher,,,0000000121805834,,9761,http://www.lib.ncsu.edu/ld/onld/00001810,148338826,,n82051089,,,,,,false
Universidade de São Paulo. Museu de Zoologia,,,Publisher,,,0000000122943227,,9766,http://www.lib.ncsu.edu/ld/onld/00001423,147202042,http://rdf.freebase.com/ns/m/0k3ln5f,n50061112,http://dbpedia.org/resource/Museum_of_Zoology_of_the_University_of_São_Paulo,,,,,false
American Association on Intellectual & Developmental Disabilities,,,Publisher,,,0000000114822716,,977,http://www.lib.ncsu.edu/ld/onld/00001398,149992770,http://rdf.freebase.com/ns/m/0ddsks,n2006185798,http://dbpedia.org/resource/American_Association_on_Intellectual_and_Developmental_Disabilities,,,,,false
Universidade Estadual de Londrina,,,Publisher,,,0000000121933537,,9773,http://www.lib.ncsu.edu/ld/onld/00001424,157395930,http://rdf.freebase.com/ns/m/025_r_g,n84065889,http://dbpedia.org/resource/Universidade_Estadual_de_Londrina,,,,,false
Universidade Estadual Paulista,,,Publisher,,,0000000120969781,,9780,http://www.lib.ncsu.edu/ld/onld/00001425,122646643,http://rdf.freebase.com/ns/m/08dyft,n84038004,http://dbpedia.org/resource/Universidade_Estadual_Paulista_Júlio_de_Mesquita_Filho,,,,,false
"Università degli studi di Roma ""La Sapienza""",,,Publisher,,,0000000121747048,,9787,http://www.lib.ncsu.edu/ld/onld/00001470,143759573,,n84036774,http://dbpedia.org/resource/Sapienza_University_of_Rome,,,,,false
Università di Perugia,,,Publisher,,,0000000121846986,,9793,http://www.lib.ncsu.edu/ld/onld/00001426,150834169,http://rdf.freebase.com/ns/m/0682gr,n79106089,http://dbpedia.org/resource/University_of_Perugia,,,,,false
Universität Zürich. Pferdeklinik,,,Publisher,,,,,9800,http://www.lib.ncsu.edu/ld/onld/00000993,146931824,http://rdf.freebase.com/ns/m/01tpvt,no2004064361,,,,,,false
"Universitatea ""Al. I. Cuza"" din Iași",,,Publisher,,,,,9805,http://www.lib.ncsu.edu/ld/onld/00001262,251875293,,n81066112,,,,,,false
Universitätsbibliothek Regensburg,,,Publisher,,,0000000092582386,,9809,http://www.lib.ncsu.edu/ld/onld/00001421,135800907,,n50060597,http://dbpedia.org/resource/Universitätsbibliothek_Regensburg,,,,,false
University Microfilms International,,,Publisher,,,000000011034071X,,9815,http://www.lib.ncsu.edu/ld/onld/00001901,129960221,http://rdf.freebase.com/ns/m/0b9hgh,n79021032,http://dbpedia.org/resource/University_Microfilms_International,,,,,false
University of Alabama Press,,,Publisher,,,,,9822,http://www.lib.ncsu.edu/ld/onld/00001914,157164250,http://rdf.freebase.com/ns/m/0287rzm,n85026892,http://dbpedia.org/resource/University_of_Alabama_Press,,,,,false
University of Aleppo,,,Publisher,,,0000000112037853,,9828,http://www.lib.ncsu.edu/ld/onld/00001330,132501376,http://rdf.freebase.com/ns/m/060p0k,n78026136,,,,,,false
University of Arizona,,,Publisher,,,000000012168186X,,9834,http://www.lib.ncsu.edu/ld/onld/00002254,138554716,http://rdf.freebase.com/ns/m/07vyf,n79064632,http://dbpedia.org/resource/University_of_Arizona,,,,,false
American Automobile Association,,,Publisher,,,0000000121807522,,984,http://www.lib.ncsu.edu/ld/onld/00001210,148379521,http://rdf.freebase.com/ns/m/01rmsg,n78088938,http://dbpedia.org/resource/American_Automobile_Association,,,,,false
University of Arizona Press,,,Publisher,,,000000008554244X,,9841,http://www.lib.ncsu.edu/ld/onld/00001915,123574394,http://rdf.freebase.com/ns/m/0byv8r,no2010083745,http://dbpedia.org/resource/University_of_Arizona_Press,,,,,false
University of Arkansas,,,Publisher,,,0000000121510999,,9848,http://www.lib.ncsu.edu/ld/onld/00001331,268413147,http://rdf.freebase.com/ns/m/01rc6f,n81116647,,,,,,false
University of Arkansas at Little Rock,,,Publisher,,,0000000104225627,,9854,http://www.lib.ncsu.edu/ld/onld/00000364,155922311,http://rdf.freebase.com/ns/m/07dtym,n79010008,http://dbpedia.org/resource/University_of_Arkansas_at_Little_Rock,,,,,false
University of Arkansas at Little Rock School of Law,,,Publisher,,,,,9861,http://www.lib.ncsu.edu/ld/onld/00000565,127825138,http://rdf.freebase.com/ns/m/0d20y0,n79009668,http://dbpedia.org/resource/University_of_Arkansas_at_Little_Rock_School_of_Law,,,,,false
University of Arkansas Press,,,Publisher,,,0000000102286514,,9867,http://www.lib.ncsu.edu/ld/onld/00001916,152555993,http://rdf.freebase.com/ns/m/0287wc_,n88219790,http://dbpedia.org/resource/University_of_Arkansas_Press,,,,,false
University of British Columbia Press,,,Publisher,,,,,9874,http://www.lib.ncsu.edu/ld/onld/00001917,305289910,http://rdf.freebase.com/ns/m/0287xbl,,http://dbpedia.org/resource/University_of_British_Columbia_Press,,,,,false
University of Calgary Press,,,Publisher,,,0000000092468436,,9879,http://www.lib.ncsu.edu/ld/onld/00001918,135556985,http://rdf.freebase.com/ns/m/0287xz5,n2004121002,http://dbpedia.org/resource/University_of_Calgary_Press,,,,,false
University of California (System) Regents,,,Publisher,,,0000000121944754,,9886,http://www.lib.ncsu.edu/ld/onld/00001194,266312788,http://rdf.freebase.com/ns/m/027g41,n85088322,,,,,,false
University of California Press,,,Publisher,,,0000000119574686,,9892,http://www.lib.ncsu.edu/ld/onld/00000153,148948307,http://rdf.freebase.com/ns/m/071r4b,n82118305,http://dbpedia.org/resource/University_of_California_Press,,,,,false
"University of California, Berkeley",,,Publisher,,,0000000121817878,,9899,http://www.lib.ncsu.edu/ld/onld/00001332,149111950,http://rdf.freebase.com/ns/m/02zd460,n79046084,"http://dbpedia.org/resource/University_of_California,_Berkeley",,,,,false
"University of California, Davis",,,Publisher,,,0000000120976682,,9906,http://www.lib.ncsu.edu/ld/onld/00001333,157774973,http://rdf.freebase.com/ns/m/07vht,n80126237,"http://dbpedia.org/resource/University_of_California,_Davis",,,,,false
American Banker-Bond Buyer,,,Publisher,,,,,991,http://www.lib.ncsu.edu/ld/onld/00000758,143207763,,n92008558,,,,,,false
"University of California, Davis. Campus Events & Visitor Services",,,Publisher,,,,,9913,http://www.lib.ncsu.edu/ld/onld/00001543,250725871,,no2012077506,,,,,,false
"University of California, Irvine",,,Publisher,,,0000000106687243,,9917,http://www.lib.ncsu.edu/ld/onld/00001334,144122723,http://rdf.freebase.com/ns/m/0c5x_,n79078362,"http://dbpedia.org/resource/University_of_California,_Irvine",,,,,false
"University of California, Los Angeles",,,Publisher,,,0000000096326718,,9924,http://www.lib.ncsu.edu/ld/onld/00001138,138303512,http://rdf.freebase.com/ns/m/09f2j,n79046090,"http://dbpedia.org/resource/University_of_California,_Los_Angeles",,,,,false
"University of California, Riverside. Department of Plant Pathology",,,Publisher,,,,,9931,http://www.lib.ncsu.edu/ld/onld/00001419,141930912,,n83061374,,,,,,false
University of California. Centers for Water & Wildland Resources,,,Publisher,,,,,9935,http://www.lib.ncsu.edu/ld/onld/00001586,155700118,,no95046687,,,,,,false
University of Chicago,,,Publisher,,,0000000121885969,,9939,http://www.lib.ncsu.edu/ld/onld/00000052,153569808,http://rdf.freebase.com/ns/m/07wrz,n79058404,http://dbpedia.org/resource/University_of_Chicago,,,,,false
University of Chicago Graduate Library School,,,Publisher,,,0000000119452611,,9946,http://www.lib.ncsu.edu/ld/onld/00000821,125622444,http://rdf.freebase.com/ns/m/0k2jn38,n79132505,http://dbpedia.org/resource/University_of_Chicago_Graduate_Library_School,,,,,false
American Bar Association,,,Publisher,,,000000011090831X,,995,http://www.lib.ncsu.edu/ld/onld/00000065,143905371,http://rdf.freebase.com/ns/m/02c3wh,n78083441,http://dbpedia.org/resource/American_Bar_Association,,,,,false
University of Chicago Law School,,,Publisher,,,0000000110336120,,9953,http://www.lib.ncsu.edu/ld/onld/00000318,127829080,http://rdf.freebase.com/ns/m/02bf58,n79060603,http://dbpedia.org/resource/University_of_Chicago_Law_School,,,,,false
University of Chicago Press,,,Publisher,,,0000000120971750,,9960,http://www.lib.ncsu.edu/ld/onld/00000015,122888939,http://rdf.freebase.com/ns/m/069gxd,n80082348,http://dbpedia.org/resource/University_of_Chicago_Press,,,,,false
University of Chicago. Department of Romance Languages and Literatures,,,Publisher,,,,,9967,http://www.lib.ncsu.edu/ld/onld/00000756,158244230,,n50045869,,,,,,false
University of Colombo,,,Publisher,,,0000000121828067,,9971,http://www.lib.ncsu.edu/ld/onld/00001384,149719022,http://rdf.freebase.com/ns/m/05c56f,n84065821,http://dbpedia.org/resource/University_of_Colombo,,,,,false
University of Delaware,,,Publisher,,,,,9978,http://www.lib.ncsu.edu/ld/onld/00002257,134621567,http://rdf.freebase.com/ns/m/01swxv,n80126273,http://dbpedia.org/resource/University_of_Delaware,,,,,false
University of Delaware Press,,,Publisher,,,,,9984,http://www.lib.ncsu.edu/ld/onld/00002256,304059055,http://rdf.freebase.com/ns/m/03y0h91,,http://dbpedia.org/resource/University_of_Delaware_Press,,,,,false
University of Florida,,,Publisher,,,0000000419368091,,9989,http://www.lib.ncsu.edu/ld/onld/00002259,157231387,http://rdf.freebase.com/ns/m/0j_sncb,n79056498,http://dbpedia.org/resource/University_of_Florida,,,,,false
University of Georgia,,,Publisher,,,000000041936738X,,9996,http://www.lib.ncsu.edu/ld/onld/00002260,123893232,http://rdf.freebase.com/ns/m/02183k,n79043128,http://dbpedia.org/resource/University_of_Georgia,,,,,false
Frontiers,,,Publisher,,,,,,,261653935,,no2009070953,,http://d-nb.info/gnd/16343334-3,,,,false
Journal of Visualized Experiments (JoVE),,,Publisher,,,0000000404589027,,,,,,,,,,,,false
